Collision ID;Date;Time;Borough;Street Name;Cross Street;Latitude;Longitude;Contributing Factor;Vehicle Type;Persons Injured;Persons Killed;Pedestrians Injured;Pedestrians Killed;Cyclists Injured;Cyclists Killed;Motorists Injured;Motorists Killed
4603286;03/02/2023;14:05:00;Queens;Linden Street;Onderdonk Avenue;40704594;-7390826;Unsafe Speed;Passenger Vehicle;1;0;0;0;0;0;1;0
4602819;03/02/2023;14:00:00;Queens;Cross Island Parkway;;407462;-7373563;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4602951;03/02/2023;19:30:00;Queens;98 Street;Northern Boulevard;4075713;-7387042;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4602941;03/02/2023;21:30:00;Queens;Commonwealth Boulevard;;40739037;-7372371;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603199;03/02/2023;21:40:00;Manhattan;West 125 Street;;40818085;-7396048;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4603086;03/02/2023;07:57:00;Manhattan;Church Street;;40715996;-740071;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4602862;03/02/2023;08:24:00;Manhattan;East 119 Street;3 Avenue;4079989;-7393859;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4602883;03/02/2023;10:00:00;Queens;120 Street;29 Avenue;40771984;-7384795;Following Too Closely;Passenger Vehicle;1;0;0;0;0;0;1;0
4602860;03/02/2023;09:30:00;Brooklyn;Wythe Avenue;Keap Street;;;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4603233;03/02/2023;08:25:00;Manhattan;West 96 Street;;4079166;-7396469;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603215;03/02/2023;19:57:00;Queens;30 Avenue;69 Street;;;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4602912;03/02/2023;13:45:00;Brooklyn;Myrtle Avenue;;4069808;-7392536;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4602838;03/02/2023;12:30:00;Bronx;Cross Bronx Expressway;;4083278;-7385992;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603006;03/02/2023;19:50:00;Queens;Cross Island Parkway;150 Street;;;Failure to Yield Right-of-Way;Not Reported;1;0;1;0;0;0;0;0
4603182;03/02/2023;16:02:00;Bronx;Paulding Avenue;East 230 Street;40888588;-73849884;Traffic Control Disregarded;Passenger Vehicle;2;0;0;0;0;0;2;0
4603161;03/02/2023;19:30:00;Staten Island;Livingston Avenue;;40605072;-7412899;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4602741;03/02/2023;02:10:00;Brooklyn;Morgan Avenue;;40718742;-7393723;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4602875;03/02/2023;00:00:00;Queens;Hollis Court Boulevard;48 Avenue;40750134;-7378625;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;0;0;1;0
4602930;03/02/2023;10:30:00;Queens;105 Street;;4075866;-73863884;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4602770;03/02/2023;00:21:00;Queens;Jamaica Avenue;96 Street;40694504;-73849144;Unsafe Speed;Passenger Vehicle;3;0;0;0;0;0;3;0
4602983;03/02/2023;22:00:00;Queens;149 Avenue;;40658447;-7376744;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4602719;03/02/2023;04:20:00;Queens;Corona Avenue;;40744118;-7385967;Unspecified;Delivery Vehicle;0;0;0;0;0;0;0;0
4603052;03/02/2023;13:35:00;Manhattan;West 30 Street;;4074758;-7399033;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4602909;03/02/2023;00:00:00;Brooklyn;Bushwick Avenue;;40690075;-7391916;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4602870;03/02/2023;00:00:00;Manhattan;East 57 Street;2 Avenue;40759308;-739653;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4603149;03/02/2023;16:51:00;Queens;;;40682568;-7379266;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4602734;03/02/2023;06:41:00;Brooklyn;East 17 Street;;;;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4602824;03/02/2023;09:45:00;Brooklyn;Bedford Avenue;;40661964;-7395705;Driver Inattention/Distraction;Bicycle;1;0;0;0;1;0;0;0
4602944;03/02/2023;18:48:00;Queens;Jamaica Avenue;218 Street;4071793;-7373696;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4602934;03/02/2023;13:30:00;Queens;Long Island Expressway;;4074641;-7376526;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4602829;03/02/2023;12:20:00;Bronx;Willis Avenue;East 139 Street;40809776;-7392241;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4602850;03/02/2023;06:00:00;Queens;Ulmer Street;25 Avenue;40776627;-7383906;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4602818;03/02/2023;11:35:00;Queens;Cross Island Parkway;;407462;-7373563;Other Vehicular;Passenger Vehicle;1;0;0;0;0;0;1;0
4602865;03/02/2023;18:30:00;Brooklyn;Avenue Z;Nostrand Avenue;40589565;-73939804;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603090;03/02/2023;09:07:00;Manhattan;Avenue Of The Americas;;4074778;-7398924;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4602792;03/02/2023;08:30:00;Brooklyn;Park Avenue;Walworth Street;40696995;-7395475;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4603047;03/02/2023;01:58:00;Queens;Grand Central Pkwy;;40769703;-73914;Unsafe Speed;Passenger Vehicle;1;0;0;0;0;0;1;0
4603336;03/02/2023;21:30:00;Brooklyn;Guider Avenue;;405829;-7395862;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4602929;03/02/2023;10:10:00;Queens;43 Avenue;National Street;40746906;-7386371;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4602952;03/02/2023;23:45:00;Queens;Grand Central Pkwy;;40760704;-73858246;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4602923;03/02/2023;18:00:00;Queens;172 Street;;4068161;-7377221;Passing Too Closely;Delivery Vehicle;1;0;0;0;0;0;1;0
4602856;03/02/2023;14:50:00;Queens;Nashville Boulevard;115 Road;4069978;-73743286;Glare;Passenger Vehicle;2;0;0;0;0;0;2;0
4603187;03/02/2023;23:39:00;Bronx;City Island Avenue;;4085508;-7379124;Passenger Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4602973;03/02/2023;17:00:00;Queens;29 Street;Review Avenue;40738155;-73940605;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4603211;03/02/2023;16:00:00;Queens;100 Street;;40758217;-7386866;Alcohol Involvement;Passenger Vehicle;1;0;0;0;0;0;1;0
4603119;03/02/2023;10:20:00;Brooklyn;Farragut Road;;40636395;-73945854;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4603293;03/02/2023;14:35:00;Bronx;Whitlock Avenue;Westchester Avenue;40827656;-738861;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4603394;03/02/2023;13:40:00;Queens;Lefferts Boulevard;Atlantic Avenue;4069405;-7382802;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4602999;03/02/2023;15:15:00;;Bronx Whitestone Bridge;;;;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4603083;03/02/2023;11:00:00;Manhattan;1 Avenue;;40791954;-73938354;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603063;03/02/2023;09:35:00;Brooklyn;Mc Donald Avenue;;4062971;-7397697;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4602888;03/02/2023;14:53:00;Queens;69 Street;Queens Boulevard;40740273;-7389586;Passing or Lane Usage Improper;Passenger Vehicle;1;0;0;0;1;0;0;0
4603412;03/02/2023;16:55:00;Manhattan;West 111 Street;;4079748;-7394879;Traffic Control Disregarded;Passenger Vehicle;0;0;0;0;0;0;0;0
4603418;03/02/2023;10:42:00;Manhattan;Kenmare Street;Bowery;4072032;-7399405;Turning Improperly;Transport;0;0;0;0;0;0;0;0
4603549;03/02/2023;22:05:00;;Brooklyn Bridge;;;;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603527;03/02/2023;22:40:00;Bronx;Muliner Avenue;Morris Park Avenue;4084633;-7386081;Other Vehicular;Taxi;1;0;0;0;0;0;1;0
4603439;03/02/2023;15:10:00;Brooklyn;Sackman Street;Newport Street;40660313;-73902504;Failure to Yield Right-of-Way;Passenger Vehicle;3;0;0;0;0;0;3;0
4603413;03/02/2023;06:47:00;Brooklyn;De Kalb Avenue;Wyckoff Avenue;40704308;-7391924;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4603414;03/02/2023;08:49:00;Brooklyn;Bushwick Avenue;Woodbine Street;40690075;-7391916;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4603569;03/02/2023;17:57:00;Manhattan;West 148 Street;Amsterdam Avenue;40827152;-73946205;Driver Inexperience;Passenger Vehicle;0;0;0;0;0;0;0;0
4603610;03/02/2023;15:26:00;Queens;Long Island Expressway;Junction Boulevard;;;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4603431;03/02/2023;04:20:00;Queens;Rockaway Beach Boulevard;Beach 73 Street;40589108;-7380101;Fell Asleep;Passenger Vehicle;0;0;0;0;0;0;0;0
4603504;03/02/2023;18:00:00;Manhattan;West 128 Street;;40810894;-7394693;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603454;03/02/2023;20:30:00;Brooklyn;Sutter Avenue;Union Street;40665493;-7392137;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603523;03/02/2023;12:51:00;Brooklyn;Flatbush Avenue;Avenue H;40631706;-7394649;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4603496;03/02/2023;19:45:00;Brooklyn;Brighton 7 Street;;4058153;-7396195;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4603563;03/02/2023;10:25:00;Manhattan;Fdr Drive;;4078318;-7394362;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4603433;03/02/2023;19:00:00;Manhattan;East 19 Street;3 Avenue;40736378;-7398494;Driverless/Runaway Vehicle;Passenger Vehicle;0;0;0;0;0;0;0;0
4603483;03/02/2023;15:30:00;Staten Island;Richmond Terrace;Dongan Street;40637466;-7412461;Aggressive Driving/Road Rage;Passenger Vehicle;0;0;0;0;0;0;0;0
4603516;03/02/2023;07:59:00;Brooklyn;Louisiana Avenue;Flatlands Avenue;4065115;-73890015;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603429;03/02/2023;16:40:00;Manhattan;East 30 Street;3 Avenue;40743206;-73979965;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;0;0;1;0
4603474;03/02/2023;21:40:00;Staten Island;Beach Street;Saint Pauls Avenue;4063001;-7408173;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4603503;03/02/2023;20:03:00;Brooklyn;Linden Boulevard;;40652462;-7395334;Other Vehicular;Passenger Vehicle;1;0;0;0;0;0;1;0
4603572;03/02/2023;22:34:00;Manhattan;Amsterdam Avenue;West 133 Street;40817596;-7395319;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4603411;03/02/2023;18:10:00;Manhattan;Lenox Avenue;;40807095;-73945984;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4603491;03/02/2023;14:55:00;Brooklyn;Shore Parkway;;40583305;-7397377;Passing or Lane Usage Improper;Passenger Vehicle;2;0;0;0;0;0;2;0
4603807;03/02/2023;22:42:00;;Verrazano Bridge Lower;;;;Other Vehicular;Passenger Vehicle;1;0;0;0;0;0;1;0
4603698;03/02/2023;01:00:00;Queens;Flushing Avenue;;4072223;-7390212;Alcohol Involvement;Passenger Vehicle;0;0;0;0;0;0;0;0
4603872;03/02/2023;14:52:00;Brooklyn;Gowanus Expy (Bqe);;40665134;-7399669;Unspecified;Transport;0;0;0;0;0;0;0;0
4603657;03/02/2023;08:00:00;Queens;35 Street;;4077593;-7390763;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603734;03/02/2023;10:55:00;Manhattan;Fdr Drive;;4076635;-7395103;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4603714;03/02/2023;22:47:00;Manhattan;East 14 Street;;40732903;-73986244;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4603694;03/02/2023;13:43:00;Queens;Borden Avenue;Jay Avenue;4072626;-7390117;Driver Inattention/Distraction;Transport;1;0;0;0;0;0;1;0
4603809;03/02/2023;18:20:00;Queens;76 Avenue;;40753345;-737068;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603653;03/02/2023;16:00:00;Bronx;East Burnside Avenue;Creston Avenue;40852818;-7390476;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4603701;03/02/2023;13:15:00;Queens;81 Road;Woodhaven Boulevard;4070456;-73856735;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603681;03/02/2023;12:49:00;;Bronx Whitestone Bridge;;;;Following Too Closely;Passenger Vehicle;2;0;0;0;0;0;2;0
4603730;03/02/2023;17:40:00;Bronx;Bartow Avenue;;40869366;-7382537;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4603692;03/02/2023;07:54:00;Queens;Metropolitan Avenue;55 Street;40713013;-7390802;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4603760;03/02/2023;15:00:00;Bronx;Castlehill Ave;;;;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4603648;03/02/2023;18:30:00;Bronx;Morris Avenue;East 181 Street;40854958;-7390397;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603748;03/02/2023;16:12:00;Brooklyn;Liberty Avenue;;40674397;-73896515;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4603860;03/02/2023;22:00:00;Manhattan;Fdr Drive;;4076635;-7395103;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4603881;03/02/2023;12:30:00;Brooklyn;19 Avenue;;40613808;-7399226;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4604092;03/02/2023;07:15:00;;North Hangar Road;;;;Glare;Passenger Vehicle;0;0;0;0;0;0;0;0
4604078;03/02/2023;16:03:00;Manhattan;East 128 Street;2 Avenue;4080467;-7393219;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4604068;03/02/2023;05:10:00;;Triborough Bridge;;;;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4603901;03/02/2023;01:42:00;Bronx;Vyse Avenue;East 179 Street;40842846;-73881424;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4604033;03/02/2023;17:48:00;Brooklyn;Brookdale Plaza;;40654163;-7391154;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4604077;03/02/2023;13:30:00;Manhattan;East 122 Street;Lexington Avenue;40802444;-73938835;;Not Reported;1;0;1;0;0;0;0;0
4604028;03/02/2023;00:44:00;Brooklyn;Rockaway Parkway;;4066361;-7392288;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4604019;03/02/2023;13:55:00;Brooklyn;Church Avenue;;40652515;-7392443;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4603910;03/02/2023;13:48:00;Bronx;East Tremont Avenue;;40844013;-7388832;View Obstructed/Limited;Transport;1;0;1;0;0;0;0;0
4603937;03/02/2023;13:44:00;Brooklyn;Wilson Avenue;;40692356;-73911064;Failure to Yield Right-of-Way;Scooter;1;0;0;0;0;0;0;0
4603964;03/02/2023;18:36:00;Queens;108 Street;44 Avenue;40748066;-738574;Driver Inattention/Distraction;Bicycle;1;0;0;0;0;0;0;0
4604131;03/02/2023;15:15:00;Brooklyn;Prospect Expressway East;;40662296;-7398874;Following Too Closely;Passenger Vehicle;1;0;0;0;0;0;1;0
4604066;03/02/2023;12:58:00;Manhattan;East 119 Street;;4079746;-739329;Other Vehicular;Transport;0;0;0;0;0;0;0;0
4604045;03/02/2023;20:50:00;Queens;Kew Forest Lane;78 Avenue;4071443;-7383315;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603963;03/02/2023;11:16:00;Brooklyn;Cambridge Place;;40685444;-739632;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4603927;03/02/2023;20:20:00;;Sutter;;;;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4604414;03/02/2023;08:56:00;Brooklyn;4 Avenue;;40638264;-74021095;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4604222;03/02/2023;22:50:00;Brooklyn;Utica Avenue;Winthrop Street;40658295;-7393109;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4604279;03/02/2023;13:25:00;Queens;Roosevelt Avenue;98 Street;40749374;-7386752;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4604365;03/02/2023;23:51:00;Brooklyn;Myrtle Avenue;Marcy Avenue;40695377;-7394921;Unsafe Speed;Passenger Vehicle;1;0;0;0;0;0;1;0
4604301;03/02/2023;06:50:00;Brooklyn;Glenmore Avenue;Bradford Street;40673714;-73892456;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4604291;03/02/2023;14:35:00;Brooklyn;Linden Boulevard;;40657814;-7389613;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4604309;03/02/2023;10:20:00;Brooklyn;Linden Boulevard;;40657864;-7389227;Reaction to Uninvolved Vehicle;Other;0;0;0;0;0;0;0;0
4604297;03/02/2023;23:30:00;Brooklyn;Vandalia Avenue;Erskine Street;40657795;-7386847;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4604219;03/02/2023;03:24:00;Bronx;East Fordham Road;Jerome Avenue;40862755;-73901085;Unspecified;Taxi;0;0;0;0;0;0;0;0
4604325;03/02/2023;19:30:00;Brooklyn;Belt Parkway;;406427;-7387661;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4604338;03/02/2023;09:30:00;Brooklyn;Georgia Avenue;;40676575;-7389903;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4604359;03/02/2023;07:29:00;Bronx;East 160 Street;Elton Avenue;40823074;-73912544;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4604292;03/02/2023;17:28:00;Brooklyn;Belt Parkway Ramp;;;;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4604278;03/02/2023;22:03:00;Queens;31 Avenue;91 Street;40760113;-7387768;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4604231;03/02/2023;18:51:00;Brooklyn;Rutland Road;Rockaway Parkway;40664375;-7392376;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4604300;03/02/2023;17:00:00;Brooklyn;Hegeman Avenue;Logan Street;40667664;-73873695;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4604989;03/02/2023;03:42:00;Bronx;Bailey Avenue;;40882416;-7389933;Unspecified;Emergency Services;0;0;0;0;0;0;0;0
4604820;03/02/2023;21:40:00;Brooklyn;West 29 Street;;4057545;-7399539;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4604555;03/02/2023;10:00:00;Brooklyn;Clarkson Avenue;;40655884;-73942535;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4604708;03/02/2023;18:14:00;Queens;Merrick Boulevard;Anderson Road;4068126;-7376483;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4604563;03/02/2023;07:48:00;Bronx;Southern Blvd;East 143 Street;;;Passing or Lane Usage Improper;Passenger Vehicle;1;0;0;0;1;0;0;0
4604643;03/02/2023;21:45:00;Brooklyn;Grand Street;;407138;-7393319;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4604571;03/02/2023;16:40:00;Bronx;Bruckner Boulevard;White Plains Road;40826275;-7385971;Traffic Control Disregarded;Passenger Vehicle;0;0;0;0;0;0;0;0
4605034;03/02/2023;17:10:00;Manhattan;East 61 Street;3 Avenue;40762802;-73965675;Driver Inattention/Distraction;Transport;0;0;0;0;0;0;0;0
4604538;03/02/2023;19:30:00;Queens;43 Avenue;;4074519;-738695;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4604597;03/02/2023;18:00:00;Queens;Beach 20 Street;;4060271;-7375324;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4604842;03/02/2023;16:04:00;Brooklyn;Nostrand Avenue;Avenue D;40640945;-7394852;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4604780;03/02/2023;20:35:00;;Grand Army Plaza;Flatbush Avenue;;;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4604901;03/02/2023;15:51:00;Bronx;Boston Road;Baychester Avenue;40881264;-7383875;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4604574;03/02/2023;17:30:00;Bronx;East 172 Street;;40831844;-7387448;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4604478;03/02/2023;11:45:00;Bronx;Elliot Place;;40839603;-73918144;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4604911;03/02/2023;17:50:00;Bronx;Boston Road;;4088132;-73838615;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4604566;03/02/2023;23:25:00;Brooklyn;Utica Avenue;;40667015;-739313;Alcohol Involvement;Passenger Vehicle;2;0;0;0;0;0;2;0
4603234;03/02/2023;23:40:00;Queens;Laurelton Parkway;;4067753;-7373085;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4604562;03/02/2023;08:00:00;Brooklyn;Eastern Parkway;;40669926;-7395184;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4603733;03/02/2023;14:00:00;Brooklyn;Van Siclen Avenue;Wortman Avenue;4065759;-738835;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4605094;03/02/2023;14:50:00;Brooklyn;Junius Street;Blake Avenue;40666737;-7390224;Unspecified;Bus;0;0;0;0;0;0;0;0
4605132;03/02/2023;15:53:00;Brooklyn;Flushing Avenue;;4070128;-7393952;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4605814;03/02/2023;15:55:00;Queens;115 Avenue;Sutphin Boulevard;4068484;-7379281;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4605223;03/02/2023;18:13:00;Bronx;West 225 Street;;4087384;-7390892;Driver Inattention/Distraction;Not Reported;1;0;1;0;0;0;0;0
4605545;03/02/2023;13:35:00;Manhattan;Fdr Drive;;40709362;-739943;Unsafe Lane Changing;Passenger Vehicle;1;0;0;0;0;0;1;0
4605604;03/02/2023;18:50:00;Queens;88 Street;;40749107;-73878525;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605638;03/02/2023;21:38:00;Brooklyn;Bay Parkway;;40613235;-7398206;Driver Inattention/Distraction;Bus;0;0;0;0;0;0;0;0
4605764;03/02/2023;18:59:00;Manhattan;West 207 Street;;4086676;-73920616;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605770;03/02/2023;15:00:00;Queens;82 Street;30 Avenue;40761215;-73886406;Traffic Control Disregarded;Passenger Vehicle;0;0;0;0;0;0;0;0
4605769;03/02/2023;20:30:00;Queens;73 Street;;40753197;-7389346;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605774;03/02/2023;21:12:00;Manhattan;Broadway;;40866333;-7392501;Following Too Closely;Passenger Vehicle;2;0;0;0;0;0;2;0
4605731;03/02/2023;16:17:00;Manhattan;Amsterdam Avenue;West 180 Street;40847427;-73931404;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4606115;03/02/2023;20:35:00;Queens;69 Street;51 Road;40734257;-7389603;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4602843;03/02/2023;01:20:00;Queens;Nassau Expressway;;;;Driver Inattention/Distraction;Transport;3;0;0;0;0;0;3;0
4606825;03/02/2023;17:47:00;Queens;36 Street;24 Avenue;4077052;-73912895;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606246;03/02/2023;15:20:00;Staten Island;Hanover Avenue;;4051978;-7419785;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4607363;03/02/2023;11:30:00;Bronx;Leggett Avenue;;4081139;-73894104;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4607649;03/02/2023;20:26:00;Bronx;Grace Avenue;;;;Unsafe Speed;Passenger Vehicle;5;0;0;0;0;0;5;0
4607892;03/02/2023;19:00:00;Brooklyn;Rockaway Avenue;Riverdale Avenue;40661015;-7390853;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4607885;03/02/2023;14:30:00;Brooklyn;Livonia Avenue;;40662956;-7390614;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4607951;03/02/2023;15:40:00;Bronx;Riverdale Avenue;;40888058;-7390754;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4608471;03/02/2023;12:00:00;Bronx;Webster Avenue;East Gun Hill Road;40878643;-73871605;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4608706;03/02/2023;23:55:00;Queens;78 Street;Ditmars Boulevard;40768734;-7389156;Following Too Closely;Taxi;1;0;0;0;0;0;1;0
4609899;03/02/2023;23:00:00;Manhattan;Broadway;;40866333;-7392501;Driver Inattention/Distraction;Bus;0;0;0;0;0;0;0;0
4610012;03/02/2023;06:35:00;Bronx;East Gun Hill Road;Newell Street;4087835;-73870346;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4610411;03/02/2023;02:30:00;Brooklyn;Parkside Avenue;;406533;-73965904;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
